country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,131,54.3,2020-08-03T00:00:00
NO,møre og romsdal,160,60.3,2020-08-03T00:00:00
NO,troms og finnmark,261,107.3,2020-08-03T00:00:00
NO,vestfold og telemark,313,74.6,2020-08-03T00:00:00
NO,agder,354,115.2,2020-08-03T00:00:00
NO,rogaland,465,96.9,2020-08-03T00:00:00
NO,innlandet,519,139.7,2020-08-03T00:00:00
NO,trøndelag,557,118.8,2020-08-03T00:00:00
NO,vestland,927,145.6,2020-08-03T00:00:00
NO,viken,2583,208.1,2020-08-03T00:00:00
NO,oslo,2995,431.9,2020-08-03T00:00:00
