country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,127,52.6,2020-07-01T00:00:00
NO,møre og romsdal,155,58.4,2020-07-01T00:00:00
NO,troms og finnmark,253,104,2020-07-01T00:00:00
NO,vestfold og telemark,296,70.6,2020-07-01T00:00:00
NO,agder,346,112.6,2020-07-01T00:00:00
NO,rogaland,445,92.7,2020-07-01T00:00:00
NO,innlandet,515,138.7,2020-07-01T00:00:00
NO,trøndelag,537,114.6,2020-07-01T00:00:00
NO,vestland,892,140.1,2020-07-01T00:00:00
NO,viken,2448,197.2,2020-07-01T00:00:00
NO,oslo,2873,414.3,2020-07-01T00:00:00
