country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1420,587.5,2021-04-13T00:00:00
NO,troms og finnmark,1525,629.3,2021-04-13T00:00:00
NO,møre og romsdal,1595,596.5,2021-04-13T00:00:00
NO,agder,2705,869,2021-04-13T00:00:00
NO,trøndelag,3862,817.8,2021-04-13T00:00:00
NO,innlandet,4189,1125.5,2021-04-13T00:00:00
NO,rogaland,5428,1110.8,2021-04-13T00:00:00
NO,vestfold og telemark,5680,1338.8,2021-04-13T00:00:00
NO,vestland,8275,1289.1,2021-04-13T00:00:00
NO,oslo,30941,4412,2021-04-13T00:00:00
NO,viken,36847,2923.5,2021-04-13T00:00:00
