country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,691,286.4,2021-01-05T00:00:00
NO,møre og romsdal,918,346.1,2021-01-05T00:00:00
NO,troms og finnmark,1024,420.9,2021-01-05T00:00:00
NO,agder,1219,396.8,2021-01-05T00:00:00
NO,vestfold og telemark,2306,549.8,2021-01-05T00:00:00
NO,rogaland,2451,510.7,2021-01-05T00:00:00
NO,trøndelag,2636,562.4,2021-01-05T00:00:00
NO,innlandet,2819,759.1,2021-01-05T00:00:00
NO,vestland,5672,891.1,2021-01-05T00:00:00
NO,oslo,14111,2034.8,2021-01-05T00:00:00
NO,viken,16352,1317.5,2021-01-05T00:00:00
