country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2627,1093,2021-09-15T00:00:00
NO,troms og finnmark,3480,1437,2021-09-15T00:00:00
NO,møre og romsdal,3871,1457.8,2021-09-15T00:00:00
NO,agder,7321,2370.5,2021-09-15T00:00:00
NO,innlandet,7585,2046.7,2021-09-15T00:00:00
NO,trøndelag,8094,1718,2021-09-15T00:00:00
NO,rogaland,10016,2075.2,2021-09-15T00:00:00
NO,vestfold og telemark,10871,2576.8,2021-09-15T00:00:00
NO,vestland,14646,2292.7,2021-09-15T00:00:00
NO,oslo,49280,7070.2,2021-09-15T00:00:00
NO,viken,57342,4578.6,2021-09-15T00:00:00
