country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2745,1142.1,2021-09-20T00:00:00
NO,troms og finnmark,3641,1503.5,2021-09-20T00:00:00
NO,møre og romsdal,3956,1489.8,2021-09-20T00:00:00
NO,agder,7412,2399.9,2021-09-20T00:00:00
NO,innlandet,7731,2086.1,2021-09-20T00:00:00
NO,trøndelag,8397,1782.3,2021-09-20T00:00:00
NO,rogaland,10118,2096.4,2021-09-20T00:00:00
NO,vestfold og telemark,10979,2602.4,2021-09-20T00:00:00
NO,vestland,14784,2314.3,2021-09-20T00:00:00
NO,oslo,50414,7232.9,2021-09-20T00:00:00
NO,viken,58608,4679.7,2021-09-20T00:00:00
