country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1012,419.5,2021-02-18T00:00:00
NO,troms og finnmark,1224,503.1,2021-02-18T00:00:00
NO,møre og romsdal,1255,473.2,2021-02-18T00:00:00
NO,agder,1756,571.6,2021-02-18T00:00:00
NO,vestfold og telemark,3324,792.6,2021-02-18T00:00:00
NO,innlandet,3360,904.7,2021-02-18T00:00:00
NO,rogaland,3468,722.7,2021-02-18T00:00:00
NO,trøndelag,3533,753.8,2021-02-18T00:00:00
NO,vestland,6649,1044.6,2021-02-18T00:00:00
NO,oslo,18311,2640.4,2021-02-18T00:00:00
NO,viken,22054,1776.9,2021-02-18T00:00:00
