country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40730,16946.5,2022-09-12T00:00:00
NO,troms og finnmark,49269,20345,2022-09-12T00:00:00
NO,møre og romsdal,55504,20902,2022-09-12T00:00:00
NO,innlandet,80516,21725.7,2022-09-12T00:00:00
NO,agder,80974,26218.5,2022-09-12T00:00:00
NO,trøndelag,102357,21726.1,2022-09-12T00:00:00
NO,vestfold og telemark,104497,24769.2,2022-09-12T00:00:00
NO,rogaland,124004,25692.6,2022-09-12T00:00:00
NO,vestland,147819,23139.3,2022-09-12T00:00:00
NO,oslo,261631,37536.2,2022-09-12T00:00:00
NO,viken,391610,31269.2,2022-09-12T00:00:00
