country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,470,194.8,2020-11-16T00:00:00
NO,møre og romsdal,547,206.2,2020-11-16T00:00:00
NO,troms og finnmark,771,316.9,2020-11-16T00:00:00
NO,agder,899,292.6,2020-11-16T00:00:00
NO,vestfold og telemark,951,226.8,2020-11-16T00:00:00
NO,trøndelag,1124,239.8,2020-11-16T00:00:00
NO,rogaland,1378,287.1,2020-11-16T00:00:00
NO,innlandet,1464,394.2,2020-11-16T00:00:00
NO,vestland,4402,691.6,2020-11-16T00:00:00
NO,viken,8106,653.1,2020-11-16T00:00:00
NO,oslo,8561,1234.5,2020-11-16T00:00:00
