country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,8026,3339.4,2022-01-07T00:00:00
NO,møre og romsdal,9645,3632.2,2022-01-07T00:00:00
NO,troms og finnmark,13317,5499.1,2022-01-07T00:00:00
NO,innlandet,16772,4525.6,2022-01-07T00:00:00
NO,agder,19785,6406.2,2022-01-07T00:00:00
NO,trøndelag,23485,4984.9,2022-01-07T00:00:00
NO,vestfold og telemark,25831,6122.8,2022-01-07T00:00:00
NO,rogaland,27235,5642.9,2022-01-07T00:00:00
NO,vestland,35387,5539.4,2022-01-07T00:00:00
NO,oslo,104073,14931.3,2022-01-07T00:00:00
NO,viken,128893,10291.8,2022-01-07T00:00:00
