country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,881,363.1,2021-01-22T00:00:00
NO,møre og romsdal,1160,433.2,2021-01-22T00:00:00
NO,troms og finnmark,1223,499.8,2021-01-22T00:00:00
NO,agder,1407,454.4,2021-01-22T00:00:00
NO,vestfold og telemark,2927,689.8,2021-01-22T00:00:00
NO,innlandet,3174,850.3,2021-01-22T00:00:00
NO,trøndelag,3359,714.7,2021-01-22T00:00:00
NO,rogaland,3364,696,2021-01-22T00:00:00
NO,vestland,6098,955.6,2021-01-22T00:00:00
NO,oslo,16441,2354.7,2021-01-22T00:00:00
NO,viken,19306,1544.8,2021-01-22T00:00:00
