country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,145,60.1,2020-08-18T00:00:00
NO,møre og romsdal,170,64.1,2020-08-18T00:00:00
NO,troms og finnmark,317,130.3,2020-08-18T00:00:00
NO,vestfold og telemark,346,82.5,2020-08-18T00:00:00
NO,agder,376,122.4,2020-08-18T00:00:00
NO,rogaland,505,105.2,2020-08-18T00:00:00
NO,innlandet,549,147.8,2020-08-18T00:00:00
NO,trøndelag,601,128.2,2020-08-18T00:00:00
NO,vestland,966,151.8,2020-08-18T00:00:00
NO,viken,2850,229.6,2020-08-18T00:00:00
NO,oslo,3233,466.2,2020-08-18T00:00:00
