country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40426,16820,2022-07-27T00:00:00
NO,troms og finnmark,49020,20242.1,2022-07-27T00:00:00
NO,møre og romsdal,55063,20735.9,2022-07-27T00:00:00
NO,innlandet,80083,21608.8,2022-07-27T00:00:00
NO,agder,80658,26116.2,2022-07-27T00:00:00
NO,trøndelag,101815,21611.1,2022-07-27T00:00:00
NO,vestfold og telemark,104120,24679.9,2022-07-27T00:00:00
NO,rogaland,123660,25621.3,2022-07-27T00:00:00
NO,vestland,146968,23006.1,2022-07-27T00:00:00
NO,oslo,260744,37408.9,2022-07-27T00:00:00
NO,viken,390521,31182.2,2022-07-27T00:00:00
