country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,177,73.4,2020-08-27T00:00:00
NO,møre og romsdal,179,67.5,2020-08-27T00:00:00
NO,troms og finnmark,322,132.3,2020-08-27T00:00:00
NO,vestfold og telemark,354,84.4,2020-08-27T00:00:00
NO,agder,392,127.6,2020-08-27T00:00:00
NO,rogaland,523,109,2020-08-27T00:00:00
NO,innlandet,556,149.7,2020-08-27T00:00:00
NO,trøndelag,623,132.9,2020-08-27T00:00:00
NO,vestland,1044,164,2020-08-27T00:00:00
NO,viken,2942,237,2020-08-27T00:00:00
NO,oslo,3392,489.1,2020-08-27T00:00:00
