country,nuts_3,cases,cases/100k pop.,datetime
NO,møre og romsdal,207,78,2020-09-29T00:00:00
NO,nordland,210,87.1,2020-09-29T00:00:00
NO,troms og finnmark,339,139.3,2020-09-29T00:00:00
NO,vestfold og telemark,415,99,2020-09-29T00:00:00
NO,agder,482,156.9,2020-09-29T00:00:00
NO,innlandet,653,175.8,2020-09-29T00:00:00
NO,trøndelag,673,143.6,2020-09-29T00:00:00
NO,rogaland,699,145.7,2020-09-29T00:00:00
NO,vestland,1820,285.9,2020-09-29T00:00:00
NO,viken,3866,311.5,2020-09-29T00:00:00
NO,oslo,4423,637.8,2020-09-29T00:00:00
