country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1898,789.7,2021-08-04T00:00:00
NO,møre og romsdal,2503,942.6,2021-08-04T00:00:00
NO,troms og finnmark,2713,1120.3,2021-08-04T00:00:00
NO,agder,5589,1809.7,2021-08-04T00:00:00
NO,trøndelag,5704,1210.7,2021-08-04T00:00:00
NO,innlandet,6076,1639.5,2021-08-04T00:00:00
NO,rogaland,8135,1685.5,2021-08-04T00:00:00
NO,vestfold og telemark,9142,2167,2021-08-04T00:00:00
NO,vestland,10952,1714.4,2021-08-04T00:00:00
NO,oslo,38253,5488.2,2021-08-04T00:00:00
NO,viken,45172,3606.9,2021-08-04T00:00:00
