country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39944,16619.4,2022-06-24T00:00:00
NO,troms og finnmark,48468,20014.2,2022-06-24T00:00:00
NO,møre og romsdal,54308,20451.6,2022-06-24T00:00:00
NO,innlandet,79364,21414.8,2022-06-24T00:00:00
NO,agder,80018,25909,2022-06-24T00:00:00
NO,trøndelag,100873,21411.1,2022-06-24T00:00:00
NO,vestfold og telemark,103245,24472.5,2022-06-24T00:00:00
NO,rogaland,122802,25443.5,2022-06-24T00:00:00
NO,vestland,145321,22748.3,2022-06-24T00:00:00
NO,oslo,259180,37184.5,2022-06-24T00:00:00
NO,viken,387937,30975.9,2022-06-24T00:00:00
