country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,128,53.1,2020-07-08T00:00:00
NO,møre og romsdal,159,59.9,2020-07-08T00:00:00
NO,troms og finnmark,255,104.8,2020-07-08T00:00:00
NO,vestfold og telemark,300,71.5,2020-07-08T00:00:00
NO,agder,349,113.6,2020-07-08T00:00:00
NO,rogaland,444,92.5,2020-07-08T00:00:00
NO,innlandet,515,138.7,2020-07-08T00:00:00
NO,trøndelag,540,115.2,2020-07-08T00:00:00
NO,vestland,893,140.3,2020-07-08T00:00:00
NO,viken,2477,199.6,2020-07-08T00:00:00
NO,oslo,2887,416.3,2020-07-08T00:00:00
