country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,263,109,2020-10-26T00:00:00
NO,møre og romsdal,364,137.2,2020-10-26T00:00:00
NO,troms og finnmark,479,196.9,2020-10-26T00:00:00
NO,vestfold og telemark,564,134.5,2020-10-26T00:00:00
NO,agder,604,196.6,2020-10-26T00:00:00
NO,trøndelag,834,177.9,2020-10-26T00:00:00
NO,innlandet,847,228.1,2020-10-26T00:00:00
NO,rogaland,915,190.7,2020-10-26T00:00:00
NO,vestland,2440,383.3,2020-10-26T00:00:00
NO,viken,4796,386.4,2020-10-26T00:00:00
NO,oslo,5749,829,2020-10-26T00:00:00
