country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,37279,15510.6,2022-03-21T00:00:00
NO,troms og finnmark,45996,18993.4,2022-03-21T00:00:00
NO,møre og romsdal,50439,18994.6,2022-03-21T00:00:00
NO,innlandet,75620,20404.6,2022-03-21T00:00:00
NO,agder,76835,24878.3,2022-03-21T00:00:00
NO,vestfold og telemark,97286,23060,2022-03-21T00:00:00
NO,trøndelag,97548,20705.4,2022-03-21T00:00:00
NO,rogaland,117353,24314.6,2022-03-21T00:00:00
NO,vestland,138688,21710,2022-03-21T00:00:00
NO,oslo,249953,35860.7,2022-03-21T00:00:00
NO,viken,372277,29725.5,2022-03-21T00:00:00
