country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,3847,1600.6,2021-11-05T00:00:00
NO,møre og romsdal,4834,1820.4,2021-11-05T00:00:00
NO,troms og finnmark,5701,2354.2,2021-11-05T00:00:00
NO,agder,8173,2646.3,2021-11-05T00:00:00
NO,innlandet,8879,2395.8,2021-11-05T00:00:00
NO,trøndelag,11135,2363.5,2021-11-05T00:00:00
NO,rogaland,11718,2427.9,2021-11-05T00:00:00
NO,vestfold og telemark,12160,2882.3,2021-11-05T00:00:00
NO,vestland,16663,2608.4,2021-11-05T00:00:00
NO,oslo,57993,8320.3,2021-11-05T00:00:00
NO,viken,66662,5322.8,2021-11-05T00:00:00
