country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,6481,2696.5,2021-12-17T00:00:00
NO,møre og romsdal,7748,2917.8,2021-12-17T00:00:00
NO,troms og finnmark,11370,4695.1,2021-12-17T00:00:00
NO,innlandet,13422,3621.7,2021-12-17T00:00:00
NO,agder,13495,4369.5,2021-12-17T00:00:00
NO,trøndelag,19489,4136.7,2021-12-17T00:00:00
NO,rogaland,19686,4078.8,2021-12-17T00:00:00
NO,vestfold og telemark,20237,4796.8,2021-12-17T00:00:00
NO,vestland,28759,4501.9,2021-12-17T00:00:00
NO,oslo,84247,12086.9,2021-12-17T00:00:00
NO,viken,103728,8282.4,2021-12-17T00:00:00
