country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,486,201.5,2020-11-19T00:00:00
NO,møre og romsdal,557,210,2020-11-19T00:00:00
NO,troms og finnmark,808,332.1,2020-11-19T00:00:00
NO,agder,961,312.8,2020-11-19T00:00:00
NO,vestfold og telemark,1035,246.8,2020-11-19T00:00:00
NO,trøndelag,1159,247.3,2020-11-19T00:00:00
NO,rogaland,1441,300.3,2020-11-19T00:00:00
NO,innlandet,1514,407.7,2020-11-19T00:00:00
NO,vestland,4668,733.3,2020-11-19T00:00:00
NO,viken,8668,698.4,2020-11-19T00:00:00
NO,oslo,9147,1319,2020-11-19T00:00:00
