country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40820,16983.9,2022-10-07T00:00:00
NO,troms og finnmark,49341,20374.7,2022-10-07T00:00:00
NO,møre og romsdal,55580,20930.6,2022-10-07T00:00:00
NO,innlandet,80662,21765.1,2022-10-07T00:00:00
NO,agder,81052,26243.8,2022-10-07T00:00:00
NO,trøndelag,102495,21755.4,2022-10-07T00:00:00
NO,vestfold og telemark,104611,24796.3,2022-10-07T00:00:00
NO,rogaland,124119,25716.4,2022-10-07T00:00:00
NO,vestland,148010,23169.2,2022-10-07T00:00:00
NO,oslo,261927,37578.7,2022-10-07T00:00:00
NO,viken,391986,31299.2,2022-10-07T00:00:00
