country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40591,16888.6,2022-08-16T00:00:00
NO,troms og finnmark,49153,20297.1,2022-08-16T00:00:00
NO,møre og romsdal,55271,20814.3,2022-08-16T00:00:00
NO,innlandet,80306,21669,2022-08-16T00:00:00
NO,agder,80837,26174.1,2022-08-16T00:00:00
NO,trøndelag,102089,21669.2,2022-08-16T00:00:00
NO,vestfold og telemark,104334,24730.6,2022-08-16T00:00:00
NO,rogaland,123852,25661.1,2022-08-16T00:00:00
NO,vestland,147386,23071.6,2022-08-16T00:00:00
NO,oslo,261189,37472.8,2022-08-16T00:00:00
NO,viken,391109,31229.2,2022-08-16T00:00:00
