country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1379,573.8,2021-04-01T00:00:00
NO,møre og romsdal,1479,557,2021-04-01T00:00:00
NO,troms og finnmark,1489,614.9,2021-04-01T00:00:00
NO,agder,2588,838,2021-04-01T00:00:00
NO,trøndelag,3742,794.3,2021-04-01T00:00:00
NO,innlandet,3981,1074.2,2021-04-01T00:00:00
NO,rogaland,4909,1017.1,2021-04-01T00:00:00
NO,vestfold og telemark,5364,1271.4,2021-04-01T00:00:00
NO,vestland,7725,1209.3,2021-04-01T00:00:00
NO,oslo,28434,4079.4,2021-04-01T00:00:00
NO,viken,33360,2663.7,2021-04-01T00:00:00
