country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40829,16987.7,2022-10-11T00:00:00
NO,troms og finnmark,49352,20379.2,2022-10-11T00:00:00
NO,møre og romsdal,55599,20937.8,2022-10-11T00:00:00
NO,innlandet,80703,21776.1,2022-10-11T00:00:00
NO,agder,81064,26247.6,2022-10-11T00:00:00
NO,trøndelag,102519,21760.5,2022-10-11T00:00:00
NO,vestfold og telemark,104631,24801,2022-10-11T00:00:00
NO,rogaland,124149,25722.6,2022-10-11T00:00:00
NO,vestland,148057,23176.6,2022-10-11T00:00:00
NO,oslo,261977,37585.8,2022-10-11T00:00:00
NO,viken,392063,31305.3,2022-10-11T00:00:00
