country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40265,16753,2022-07-13T00:00:00
NO,troms og finnmark,48876,20182.7,2022-07-13T00:00:00
NO,møre og romsdal,54812,20641.4,2022-07-13T00:00:00
NO,innlandet,79814,21536.3,2022-07-13T00:00:00
NO,agder,80402,26033.3,2022-07-13T00:00:00
NO,trøndelag,101502,21544.6,2022-07-13T00:00:00
NO,vestfold og telemark,103876,24622.1,2022-07-13T00:00:00
NO,rogaland,123411,25569.7,2022-07-13T00:00:00
NO,vestland,146437,22923,2022-07-13T00:00:00
NO,oslo,260242,37336.9,2022-07-13T00:00:00
NO,viken,389816,31125.9,2022-07-13T00:00:00
