country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40449,16829.6,2022-07-29T00:00:00
NO,troms og finnmark,49049,20254.1,2022-07-29T00:00:00
NO,møre og romsdal,55086,20744.6,2022-07-29T00:00:00
NO,innlandet,80117,21618,2022-07-29T00:00:00
NO,agder,80685,26124.9,2022-07-29T00:00:00
NO,trøndelag,101849,21618.3,2022-07-29T00:00:00
NO,vestfold og telemark,104157,24688.7,2022-07-29T00:00:00
NO,rogaland,123686,25626.7,2022-07-29T00:00:00
NO,vestland,147044,23018,2022-07-29T00:00:00
NO,oslo,260809,37418.3,2022-07-29T00:00:00
NO,viken,390612,31189.5,2022-07-29T00:00:00
