country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1087,450.6,2021-03-01T00:00:00
NO,troms og finnmark,1241,510,2021-03-01T00:00:00
NO,møre og romsdal,1286,484.8,2021-03-01T00:00:00
NO,agder,2088,679.6,2021-03-01T00:00:00
NO,innlandet,3439,926,2021-03-01T00:00:00
NO,vestfold og telemark,3504,835.5,2021-03-01T00:00:00
NO,rogaland,3551,740,2021-03-01T00:00:00
NO,trøndelag,3574,762.5,2021-03-01T00:00:00
NO,vestland,6788,1066.4,2021-03-01T00:00:00
NO,oslo,19813,2857,2021-03-01T00:00:00
NO,viken,23366,1882.6,2021-03-01T00:00:00
