country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,622,257.8,2020-12-22T00:00:00
NO,møre og romsdal,775,292.2,2020-12-22T00:00:00
NO,troms og finnmark,946,388.8,2020-12-22T00:00:00
NO,agder,1158,376.9,2020-12-22T00:00:00
NO,trøndelag,1706,364,2020-12-22T00:00:00
NO,rogaland,1763,367.4,2020-12-22T00:00:00
NO,vestfold og telemark,1837,438,2020-12-22T00:00:00
NO,innlandet,2474,666.2,2020-12-22T00:00:00
NO,vestland,5454,856.8,2020-12-22T00:00:00
NO,oslo,12841,1851.6,2020-12-22T00:00:00
NO,viken,14302,1152.3,2020-12-22T00:00:00
