country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,14077,5857,2022-01-28T00:00:00
NO,møre og romsdal,15293,5759.1,2022-01-28T00:00:00
NO,troms og finnmark,19020,7854.1,2022-01-28T00:00:00
NO,innlandet,30170,8140.8,2022-01-28T00:00:00
NO,agder,34568,11192.7,2022-01-28T00:00:00
NO,trøndelag,44268,9396.3,2022-01-28T00:00:00
NO,vestfold og telemark,45196,10712.9,2022-01-28T00:00:00
NO,rogaland,48063,9958.3,2022-01-28T00:00:00
NO,vestland,55546,8695.1,2022-01-28T00:00:00
NO,oslo,161303,23142.1,2022-01-28T00:00:00
NO,viken,209675,16742.1,2022-01-28T00:00:00
