country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40361,16792.9,2022-07-22T00:00:00
NO,troms og finnmark,48976,20224,2022-07-22T00:00:00
NO,møre og romsdal,54974,20702.4,2022-07-22T00:00:00
NO,innlandet,80000,21586.4,2022-07-22T00:00:00
NO,agder,80552,26081.9,2022-07-22T00:00:00
NO,trøndelag,101705,21587.7,2022-07-22T00:00:00
NO,vestfold og telemark,104049,24663.1,2022-07-22T00:00:00
NO,rogaland,123577,25604.1,2022-07-22T00:00:00
NO,vestland,146825,22983.7,2022-07-22T00:00:00
NO,oslo,260596,37387.7,2022-07-22T00:00:00
NO,viken,390306,31165,2022-07-22T00:00:00
