country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1663,691.9,2021-06-28T00:00:00
NO,møre og romsdal,2110,794.6,2021-06-28T00:00:00
NO,troms og finnmark,2299,949.3,2021-06-28T00:00:00
NO,agder,4990,1615.7,2021-06-28T00:00:00
NO,trøndelag,5185,1100.6,2021-06-28T00:00:00
NO,innlandet,5782,1560.2,2021-06-28T00:00:00
NO,rogaland,7321,1516.8,2021-06-28T00:00:00
NO,vestfold og telemark,8678,2057,2021-06-28T00:00:00
NO,vestland,9934,1555.1,2021-06-28T00:00:00
NO,oslo,36994,5307.5,2021-06-28T00:00:00
NO,viken,43300,3457.4,2021-06-28T00:00:00
