country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,35553,14792.5,2022-03-11T00:00:00
NO,troms og finnmark,43910,18132,2022-03-11T00:00:00
NO,møre og romsdal,47254,17795.2,2022-03-11T00:00:00
NO,innlandet,73284,19774.3,2022-03-11T00:00:00
NO,agder,73866,23917,2022-03-11T00:00:00
NO,vestfold og telemark,93098,22067.3,2022-03-11T00:00:00
NO,trøndelag,95164,20199.4,2022-03-11T00:00:00
NO,rogaland,113189,23451.8,2022-03-11T00:00:00
NO,vestland,133445,20889.3,2022-03-11T00:00:00
NO,oslo,243428,34924.6,2022-03-11T00:00:00
NO,viken,361970,28902.5,2022-03-11T00:00:00
