country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40862,17001.4,2022-10-27T00:00:00
NO,troms og finnmark,49400,20399.1,2022-10-27T00:00:00
NO,møre og romsdal,55688,20971.3,2022-10-27T00:00:00
NO,innlandet,80841,21813.4,2022-10-27T00:00:00
NO,agder,81103,26260.3,2022-10-27T00:00:00
NO,trøndelag,102601,21777.9,2022-10-27T00:00:00
NO,vestfold og telemark,104730,24824.5,2022-10-27T00:00:00
NO,rogaland,124222,25737.8,2022-10-27T00:00:00
NO,vestland,148216,23201.5,2022-10-27T00:00:00
NO,oslo,262208,37619,2022-10-27T00:00:00
NO,viken,392337,31327.2,2022-10-27T00:00:00
