country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,131,54.3,2020-07-30T00:00:00
NO,møre og romsdal,160,60.3,2020-07-30T00:00:00
NO,troms og finnmark,258,106,2020-07-30T00:00:00
NO,vestfold og telemark,307,73.2,2020-07-30T00:00:00
NO,agder,353,114.9,2020-07-30T00:00:00
NO,rogaland,459,95.6,2020-07-30T00:00:00
NO,innlandet,516,138.9,2020-07-30T00:00:00
NO,trøndelag,554,118.2,2020-07-30T00:00:00
NO,vestland,905,142.2,2020-07-30T00:00:00
NO,viken,2560,206.3,2020-07-30T00:00:00
NO,oslo,2969,428.1,2020-07-30T00:00:00
