country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1492,620.8,2021-05-03T00:00:00
NO,troms og finnmark,1557,642.9,2021-05-03T00:00:00
NO,møre og romsdal,1784,671.8,2021-05-03T00:00:00
NO,agder,3229,1045.5,2021-05-03T00:00:00
NO,trøndelag,4003,849.7,2021-05-03T00:00:00
NO,innlandet,4581,1236.1,2021-05-03T00:00:00
NO,rogaland,6003,1243.8,2021-05-03T00:00:00
NO,vestfold og telemark,6167,1461.8,2021-05-03T00:00:00
NO,vestland,8923,1396.8,2021-05-03T00:00:00
NO,oslo,33302,4777.8,2021-05-03T00:00:00
NO,viken,39468,3151.4,2021-05-03T00:00:00
