country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,130,53.9,2020-07-29T00:00:00
NO,møre og romsdal,160,60.3,2020-07-29T00:00:00
NO,troms og finnmark,258,106,2020-07-29T00:00:00
NO,vestfold og telemark,307,73.2,2020-07-29T00:00:00
NO,agder,353,114.9,2020-07-29T00:00:00
NO,rogaland,458,95.4,2020-07-29T00:00:00
NO,innlandet,515,138.7,2020-07-29T00:00:00
NO,trøndelag,553,118,2020-07-29T00:00:00
NO,vestland,902,141.7,2020-07-29T00:00:00
NO,viken,2555,205.9,2020-07-29T00:00:00
NO,oslo,2959,426.7,2020-07-29T00:00:00
