country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1556,647.4,2021-05-20T00:00:00
NO,troms og finnmark,1607,663.6,2021-05-20T00:00:00
NO,møre og romsdal,1933,727.9,2021-05-20T00:00:00
NO,agder,3783,1224.9,2021-05-20T00:00:00
NO,trøndelag,4181,887.5,2021-05-20T00:00:00
NO,innlandet,5075,1369.4,2021-05-20T00:00:00
NO,rogaland,6385,1322.9,2021-05-20T00:00:00
NO,vestfold og telemark,7468,1770.2,2021-05-20T00:00:00
NO,vestland,9555,1495.7,2021-05-20T00:00:00
NO,oslo,35032,5026,2021-05-20T00:00:00
NO,viken,41498,3313.5,2021-05-20T00:00:00
