country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1517,631.2,2021-05-13T00:00:00
NO,troms og finnmark,1582,653.3,2021-05-13T00:00:00
NO,møre og romsdal,1911,719.7,2021-05-13T00:00:00
NO,agder,3615,1170.5,2021-05-13T00:00:00
NO,trøndelag,4049,859.4,2021-05-13T00:00:00
NO,innlandet,4855,1310,2021-05-13T00:00:00
NO,rogaland,6296,1304.5,2021-05-13T00:00:00
NO,vestfold og telemark,7116,1686.7,2021-05-13T00:00:00
NO,vestland,9403,1471.9,2021-05-13T00:00:00
NO,oslo,34579,4961,2021-05-13T00:00:00
NO,viken,40900,3265.8,2021-05-13T00:00:00
