country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2446,1017.7,2021-09-06T00:00:00
NO,troms og finnmark,3255,1344.1,2021-09-06T00:00:00
NO,møre og romsdal,3533,1330.5,2021-09-06T00:00:00
NO,agder,6958,2252.9,2021-09-06T00:00:00
NO,innlandet,7265,1960.3,2021-09-06T00:00:00
NO,trøndelag,7438,1578.8,2021-09-06T00:00:00
NO,rogaland,9738,2017.6,2021-09-06T00:00:00
NO,vestfold og telemark,10371,2458.3,2021-09-06T00:00:00
NO,vestland,14187,2220.8,2021-09-06T00:00:00
NO,oslo,45725,6560.2,2021-09-06T00:00:00
NO,viken,53193,4247.3,2021-09-06T00:00:00
