country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,2080,865.4,2021-08-17T00:00:00
NO,møre og romsdal,2787,1049.5,2021-08-17T00:00:00
NO,troms og finnmark,2902,1198.3,2021-08-17T00:00:00
NO,agder,5821,1884.8,2021-08-17T00:00:00
NO,trøndelag,6005,1274.6,2021-08-17T00:00:00
NO,innlandet,6319,1705.1,2021-08-17T00:00:00
NO,rogaland,8572,1776,2021-08-17T00:00:00
NO,vestfold og telemark,9435,2236.4,2021-08-17T00:00:00
NO,vestland,12349,1933.1,2021-08-17T00:00:00
NO,oslo,39456,5660.8,2021-08-17T00:00:00
NO,viken,46518,3714.4,2021-08-17T00:00:00
