country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1313,546.3,2021-03-22T00:00:00
NO,møre og romsdal,1348,507.6,2021-03-22T00:00:00
NO,troms og finnmark,1436,593,2021-03-22T00:00:00
NO,agder,2490,806.2,2021-03-22T00:00:00
NO,trøndelag,3667,778.4,2021-03-22T00:00:00
NO,innlandet,3682,993.5,2021-03-22T00:00:00
NO,rogaland,4180,866.1,2021-03-22T00:00:00
NO,vestfold og telemark,4767,1129.9,2021-03-22T00:00:00
NO,vestland,7222,1130.5,2021-03-22T00:00:00
NO,oslo,24581,3526.6,2021-03-22T00:00:00
NO,viken,28413,2268.7,2021-03-22T00:00:00
