country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1627,676.9,2021-06-17T00:00:00
NO,møre og romsdal,2083,784.4,2021-06-17T00:00:00
NO,troms og finnmark,2208,911.8,2021-06-17T00:00:00
NO,agder,4750,1538,2021-06-17T00:00:00
NO,trøndelag,5026,1066.8,2021-06-17T00:00:00
NO,innlandet,5700,1538,2021-06-17T00:00:00
NO,rogaland,6871,1423.6,2021-06-17T00:00:00
NO,vestfold og telemark,8509,2016.9,2021-06-17T00:00:00
NO,vestland,9866,1544.4,2021-06-17T00:00:00
NO,oslo,36663,5260,2021-06-17T00:00:00
NO,viken,43050,3437.4,2021-06-17T00:00:00
