country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,234,97,2020-10-19T00:00:00
NO,møre og romsdal,331,124.8,2020-10-19T00:00:00
NO,troms og finnmark,431,177.1,2020-10-19T00:00:00
NO,vestfold og telemark,522,124.5,2020-10-19T00:00:00
NO,agder,576,187.5,2020-10-19T00:00:00
NO,innlandet,755,203.3,2020-10-19T00:00:00
NO,trøndelag,775,165.4,2020-10-19T00:00:00
NO,rogaland,825,171.9,2020-10-19T00:00:00
NO,vestland,2212,347.5,2020-10-19T00:00:00
NO,viken,4438,357.6,2020-10-19T00:00:00
NO,oslo,5329,768.4,2020-10-19T00:00:00
