country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39507,16437.6,2022-05-20T00:00:00
NO,troms og finnmark,47951,19800.7,2022-05-20T00:00:00
NO,møre og romsdal,53621,20192.9,2022-05-20T00:00:00
NO,innlandet,78641,21219.7,2022-05-20T00:00:00
NO,agder,79640,25786.6,2022-05-20T00:00:00
NO,trøndelag,99928,21210.6,2022-05-20T00:00:00
NO,vestfold og telemark,102306,24249.9,2022-05-20T00:00:00
NO,rogaland,121791,25234.1,2022-05-20T00:00:00
NO,vestland,143963,22535.7,2022-05-20T00:00:00
NO,oslo,257903,37001.3,2022-05-20T00:00:00
NO,viken,384581,30707.9,2022-05-20T00:00:00
