country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,888,368.1,2021-01-24T00:00:00
NO,møre og romsdal,1166,439.6,2021-01-24T00:00:00
NO,troms og finnmark,1228,504.7,2021-01-24T00:00:00
NO,agder,1422,462.8,2021-01-24T00:00:00
NO,vestfold og telemark,2957,705.1,2021-01-24T00:00:00
NO,innlandet,3200,861.6,2021-01-24T00:00:00
NO,rogaland,3382,704.7,2021-01-24T00:00:00
NO,trøndelag,3397,724.8,2021-01-24T00:00:00
NO,vestland,6112,960.2,2021-01-24T00:00:00
NO,oslo,16589,2392.1,2021-01-24T00:00:00
NO,viken,19521,1572.8,2021-01-24T00:00:00
