country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,126,52.2,2020-07-05T00:00:00
NO,møre og romsdal,155,58.4,2020-07-05T00:00:00
NO,troms og finnmark,253,104,2020-07-05T00:00:00
NO,vestfold og telemark,296,70.6,2020-07-05T00:00:00
NO,agder,349,113.6,2020-07-05T00:00:00
NO,rogaland,443,92.3,2020-07-05T00:00:00
NO,innlandet,514,138.4,2020-07-05T00:00:00
NO,trøndelag,536,114.4,2020-07-05T00:00:00
NO,vestland,893,140.3,2020-07-05T00:00:00
NO,viken,2454,197.7,2020-07-05T00:00:00
NO,oslo,2875,414.6,2020-07-05T00:00:00
