country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,935,387.6,2021-02-02T00:00:00
NO,møre og romsdal,1204,453.9,2021-02-02T00:00:00
NO,troms og finnmark,1211,497.7,2021-02-02T00:00:00
NO,agder,1498,487.6,2021-02-02T00:00:00
NO,vestfold og telemark,3069,731.8,2021-02-02T00:00:00
NO,innlandet,3245,873.8,2021-02-02T00:00:00
NO,rogaland,3438,716.4,2021-02-02T00:00:00
NO,trøndelag,3470,740.3,2021-02-02T00:00:00
NO,vestland,6265,984.2,2021-02-02T00:00:00
NO,oslo,17213,2482.1,2021-02-02T00:00:00
NO,viken,20340,1638.8,2021-02-02T00:00:00
