country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40732,16947.3,2022-09-13T00:00:00
NO,troms og finnmark,49274,20347,2022-09-13T00:00:00
NO,møre og romsdal,55511,20904.6,2022-09-13T00:00:00
NO,innlandet,80524,21727.8,2022-09-13T00:00:00
NO,agder,80981,26220.8,2022-09-13T00:00:00
NO,trøndelag,102367,21728.2,2022-09-13T00:00:00
NO,vestfold og telemark,104503,24770.7,2022-09-13T00:00:00
NO,rogaland,124013,25694.5,2022-09-13T00:00:00
NO,vestland,147832,23141.4,2022-09-13T00:00:00
NO,oslo,261650,37538.9,2022-09-13T00:00:00
NO,viken,391640,31271.6,2022-09-13T00:00:00
