country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1441,599.6,2021-04-16T00:00:00
NO,troms og finnmark,1527,630.6,2021-04-16T00:00:00
NO,møre og romsdal,1618,609.3,2021-04-16T00:00:00
NO,agder,2745,888.8,2021-04-16T00:00:00
NO,trøndelag,3897,827.2,2021-04-16T00:00:00
NO,innlandet,4250,1146.8,2021-04-16T00:00:00
NO,rogaland,5564,1152.8,2021-04-16T00:00:00
NO,vestfold og telemark,5735,1359.4,2021-04-16T00:00:00
NO,vestland,8378,1311.5,2021-04-16T00:00:00
NO,oslo,31328,4494.6,2021-04-16T00:00:00
NO,viken,37288,2977.4,2021-04-16T00:00:00
