country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40565,16877.8,2022-08-11T00:00:00
NO,troms og finnmark,49134,20289.2,2022-08-11T00:00:00
NO,møre og romsdal,55238,20801.8,2022-08-11T00:00:00
NO,innlandet,80269,21659,2022-08-11T00:00:00
NO,agder,80804,26163.5,2022-08-11T00:00:00
NO,trøndelag,102047,21660.3,2022-08-11T00:00:00
NO,vestfold og telemark,104300,24722.6,2022-08-11T00:00:00
NO,rogaland,123825,25655.5,2022-08-11T00:00:00
NO,vestland,147316,23060.6,2022-08-11T00:00:00
NO,oslo,261118,37462.6,2022-08-11T00:00:00
NO,viken,391015,31221.7,2022-08-11T00:00:00
