country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,867,359.4,2021-01-21T00:00:00
NO,møre og romsdal,1146,432.1,2021-01-21T00:00:00
NO,troms og finnmark,1208,496.5,2021-01-21T00:00:00
NO,agder,1391,452.8,2021-01-21T00:00:00
NO,vestfold og telemark,2847,678.8,2021-01-21T00:00:00
NO,innlandet,3145,846.8,2021-01-21T00:00:00
NO,rogaland,3308,689.3,2021-01-21T00:00:00
NO,trøndelag,3338,712.2,2021-01-21T00:00:00
NO,vestland,6071,953.8,2021-01-21T00:00:00
NO,oslo,16212,2337.7,2021-01-21T00:00:00
NO,viken,19022,1532.6,2021-01-21T00:00:00
