country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,133,55.1,2020-08-05T00:00:00
NO,møre og romsdal,162,61.1,2020-08-05T00:00:00
NO,troms og finnmark,292,120,2020-08-05T00:00:00
NO,vestfold og telemark,315,75.1,2020-08-05T00:00:00
NO,agder,354,115.2,2020-08-05T00:00:00
NO,rogaland,470,97.9,2020-08-05T00:00:00
NO,innlandet,522,140.6,2020-08-05T00:00:00
NO,trøndelag,560,119.5,2020-08-05T00:00:00
NO,vestland,931,146.3,2020-08-05T00:00:00
NO,viken,2602,209.6,2020-08-05T00:00:00
NO,oslo,3018,435.2,2020-08-05T00:00:00
