country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1297,539.6,2021-03-18T00:00:00
NO,møre og romsdal,1342,505.4,2021-03-18T00:00:00
NO,troms og finnmark,1429,590.1,2021-03-18T00:00:00
NO,agder,2482,803.6,2021-03-18T00:00:00
NO,trøndelag,3662,777.3,2021-03-18T00:00:00
NO,innlandet,3664,988.7,2021-03-18T00:00:00
NO,rogaland,4126,854.9,2021-03-18T00:00:00
NO,vestfold og telemark,4690,1111.7,2021-03-18T00:00:00
NO,vestland,7179,1123.8,2021-03-18T00:00:00
NO,oslo,24225,3475.6,2021-03-18T00:00:00
NO,viken,27990,2234.9,2021-03-18T00:00:00
