country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40784,16968.9,2022-09-27T00:00:00
NO,troms og finnmark,49314,20363.5,2022-09-27T00:00:00
NO,møre og romsdal,55548,20918.6,2022-09-27T00:00:00
NO,innlandet,80595,21747,2022-09-27T00:00:00
NO,agder,81026,26235.3,2022-09-27T00:00:00
NO,trøndelag,102443,21744.4,2022-09-27T00:00:00
NO,vestfold og telemark,104562,24784.7,2022-09-27T00:00:00
NO,rogaland,124073,25706.9,2022-09-27T00:00:00
NO,vestland,147944,23158.9,2022-09-27T00:00:00
NO,oslo,261802,37560.7,2022-09-27T00:00:00
NO,viken,391839,31287.4,2022-09-27T00:00:00
