country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,117,48.5,2020-05-18T00:00:00
NO,møre og romsdal,133,50.1,2020-05-18T00:00:00
NO,troms og finnmark,252,103.6,2020-05-18T00:00:00
NO,vestfold og telemark,282,67.2,2020-05-18T00:00:00
NO,agder,338,110,2020-05-18T00:00:00
NO,rogaland,438,91.3,2020-05-18T00:00:00
NO,innlandet,480,129.2,2020-05-18T00:00:00
NO,trøndelag,530,113.1,2020-05-18T00:00:00
NO,vestland,879,138.1,2020-05-18T00:00:00
NO,viken,2230,179.7,2020-05-18T00:00:00
NO,oslo,2568,370.3,2020-05-18T00:00:00
