country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,37335,15533.9,2022-03-22T00:00:00
NO,troms og finnmark,46175,19067.3,2022-03-22T00:00:00
NO,møre og romsdal,50630,19066.5,2022-03-22T00:00:00
NO,innlandet,75838,20463.4,2022-03-22T00:00:00
NO,agder,77111,24967.7,2022-03-22T00:00:00
NO,trøndelag,97692,20735.9,2022-03-22T00:00:00
NO,vestfold og telemark,97820,23186.6,2022-03-22T00:00:00
NO,rogaland,117748,24396.4,2022-03-22T00:00:00
NO,vestland,138973,21754.6,2022-03-22T00:00:00
NO,oslo,250490,35937.8,2022-03-22T00:00:00
NO,viken,373158,29795.8,2022-03-22T00:00:00
