country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,1374,570,2021-03-30T00:00:00
NO,møre og romsdal,1449,541.5,2021-03-30T00:00:00
NO,troms og finnmark,1486,610.3,2021-03-30T00:00:00
NO,agder,2570,827.9,2021-03-30T00:00:00
NO,trøndelag,3723,789.2,2021-03-30T00:00:00
NO,innlandet,3941,1053.4,2021-03-30T00:00:00
NO,rogaland,4822,987.3,2021-03-30T00:00:00
NO,vestfold og telemark,5264,1240.2,2021-03-30T00:00:00
NO,vestland,7662,1194.7,2021-03-30T00:00:00
NO,oslo,27737,3918.9,2021-03-30T00:00:00
NO,viken,32527,2570.3,2021-03-30T00:00:00
