country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,849,351.9,2021-01-19T00:00:00
NO,møre og romsdal,1144,431.3,2021-01-19T00:00:00
NO,troms og finnmark,1205,495.3,2021-01-19T00:00:00
NO,agder,1386,451.1,2021-01-19T00:00:00
NO,vestfold og telemark,2822,672.9,2021-01-19T00:00:00
NO,innlandet,3134,843.9,2021-01-19T00:00:00
NO,rogaland,3277,682.9,2021-01-19T00:00:00
NO,trøndelag,3313,706.8,2021-01-19T00:00:00
NO,vestland,6052,950.8,2021-01-19T00:00:00
NO,oslo,16099,2321.4,2021-01-19T00:00:00
NO,viken,18870,1520.3,2021-01-19T00:00:00
