country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,121,50.2,2020-06-04T00:00:00
NO,møre og romsdal,141,53.2,2020-06-04T00:00:00
NO,troms og finnmark,252,103.6,2020-06-04T00:00:00
NO,vestfold og telemark,288,68.7,2020-06-04T00:00:00
NO,agder,338,110,2020-06-04T00:00:00
NO,rogaland,438,91.3,2020-06-04T00:00:00
NO,innlandet,510,137.3,2020-06-04T00:00:00
NO,trøndelag,537,114.6,2020-06-04T00:00:00
NO,vestland,884,138.9,2020-06-04T00:00:00
NO,viken,2307,185.9,2020-06-04T00:00:00
NO,oslo,2660,383.6,2020-06-04T00:00:00
