country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,39413,16398.5,2022-05-10T00:00:00
NO,troms og finnmark,47852,19759.8,2022-05-10T00:00:00
NO,møre og romsdal,53420,20117.2,2022-05-10T00:00:00
NO,innlandet,78468,21173.1,2022-05-10T00:00:00
NO,agder,79528,25750.3,2022-05-10T00:00:00
NO,trøndelag,99755,21173.8,2022-05-10T00:00:00
NO,vestfold og telemark,102124,24206.8,2022-05-10T00:00:00
NO,rogaland,121516,25177.1,2022-05-10T00:00:00
NO,vestland,143583,22476.2,2022-05-10T00:00:00
NO,oslo,257601,36958,2022-05-10T00:00:00
NO,viken,383820,30647.1,2022-05-10T00:00:00
