country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,40296,16765.9,2022-07-15T00:00:00
NO,troms og finnmark,48907,20195.5,2022-07-15T00:00:00
NO,møre og romsdal,54853,20656.8,2022-07-15T00:00:00
NO,innlandet,79866,21550.3,2022-07-15T00:00:00
NO,agder,80450,26048.8,2022-07-15T00:00:00
NO,trøndelag,101567,21558.4,2022-07-15T00:00:00
NO,vestfold og telemark,103928,24634.4,2022-07-15T00:00:00
NO,rogaland,123449,25577.6,2022-07-15T00:00:00
NO,vestland,146549,22940.5,2022-07-15T00:00:00
NO,oslo,260357,37353.4,2022-07-15T00:00:00
NO,viken,389952,31136.8,2022-07-15T00:00:00
